MSA,GEO,YEAR,INDUSTRY,Count
Seattle,Metro,2006,Management of Companies and Enterprises,29672
Seattle,Metro,2006,"Administration & Support, Waste Management and Remediation",83487
Seattle,Metro,2006,Educational Services,112926
Seattle,Metro,2006,Health Care and Social Assistance,155868
Seattle,Metro,2006,"Arts, Entertainment, and Recreation",27652
Seattle,Metro,2006,Accommodation and Food Services,101865
Seattle,Metro,2006,Other Services (excluding Public Administration),53791
Seattle,Metro,2006,Public Administration,51866
Seattle,Metro,2005,"Agriculture, Forestry, Fishing and Hunting",4930
Seattle,Metro,2005,"Mining, Quarrying, and Oil and Gas Extraction",907
Seattle,Metro,2005,Utilities,5934
Seattle,Metro,2005,Construction,84220
Seattle,Metro,2005,Manufacturing,160280
Seattle,Metro,2005,Wholesale Trade,76679
Seattle,Metro,2005,Retail Trade,159636
Seattle,Metro,2005,Transportation and Warehousing,64445
Seattle,Metro,2005,Information,62608
Seattle,Metro,2005,Finance and Insurance,68093
Seattle,Metro,2005,Real Estate and Rental and Leasing,29957
Seattle,Metro,2005,"Professional, Scientific, and Technical Services",91110
Seattle,Metro,2005,Management of Companies and Enterprises,29526
Seattle,Metro,2005,"Administration & Support, Waste Management and Remediation",76844
Seattle,Metro,2005,Educational Services,116298
Seattle,Metro,2005,Health Care and Social Assistance,147957
Seattle,Metro,2005,"Arts, Entertainment, and Recreation",27171
Seattle,Metro,2005,Accommodation and Food Services,98429
Seattle,Metro,2005,Other Services (excluding Public Administration),54251
Seattle,Metro,2005,Public Administration,51692
Seattle,Metro,2004,"Agriculture, Forestry, Fishing and Hunting",5092
Seattle,Metro,2004,"Mining, Quarrying, and Oil and Gas Extraction",904
Seattle,Metro,2004,Utilities,5914
Seattle,Metro,2004,Construction,79799
Seattle,Metro,2004,Manufacturing,155396
Seattle,Metro,2004,Wholesale Trade,74689
Seattle,Metro,2004,Retail Trade,157363
Seattle,Metro,2004,Transportation and Warehousing,64304
Seattle,Metro,2004,Information,78596
Seattle,Metro,2004,Finance and Insurance,69666
Seattle,Metro,2004,Real Estate and Rental and Leasing,30318
Seattle,Metro,2004,"Professional, Scientific, and Technical Services",85340
Seattle,Metro,2004,Management of Companies and Enterprises,28787
Seattle,Metro,2004,"Administration & Support, Waste Management and Remediation",71792
Seattle,Metro,2004,Educational Services,115596
Seattle,Metro,2004,Health Care and Social Assistance,148529
Seattle,Metro,2004,"Arts, Entertainment, and Recreation",27089
Seattle,Metro,2004,Accommodation and Food Services,96857
Seattle,Metro,2004,Other Services (excluding Public Administration),54700
Seattle,Metro,2004,Public Administration,51147
Seattle,Metro,2003,"Agriculture, Forestry, Fishing and Hunting",4895
Seattle,Metro,2003,"Mining, Quarrying, and Oil and Gas Extraction",831
Seattle,Metro,2003,Utilities,5939
Seattle,Metro,2003,Construction,75432
Seattle,Metro,2003,Manufacturing,161244
Seattle,Metro,2003,Wholesale Trade,73771
Seattle,Metro,2003,Retail Trade,155192
Seattle,Metro,2003,Transportation and Warehousing,63670
Seattle,Metro,2003,Information,77288
Seattle,Metro,2003,Finance and Insurance,69710
Seattle,Metro,2003,Real Estate and Rental and Leasing,30319
Seattle,Metro,2003,"Professional, Scientific, and Technical Services",87183
Seattle,Metro,2003,Management of Companies and Enterprises,28196
Seattle,Metro,2003,"Administration & Support, Waste Management and Remediation",66591
Seattle,Metro,2003,Educational Services,115059
Seattle,Metro,2003,Health Care and Social Assistance,147530
Seattle,Metro,2003,"Arts, Entertainment, and Recreation",25591
Seattle,Metro,2003,Accommodation and Food Services,95573
Seattle,Metro,2003,Other Services (excluding Public Administration),56475
Seattle,Metro,2003,Public Administration,50576
Seattle,Metro,2002,"Agriculture, Forestry, Fishing and Hunting",5365
Seattle,Metro,2002,"Mining, Quarrying, and Oil and Gas Extraction",901
Seattle,Metro,2002,Utilities,5990
Seattle,Metro,2002,Construction,75825
Seattle,Metro,2002,Manufacturing,161438
Seattle,Metro,2002,Wholesale Trade,74048
Seattle,Metro,2002,Retail Trade,155338
Seattle,Metro,2002,Transportation and Warehousing,63035
Seattle,Metro,2002,Information,78017
Seattle,Metro,2002,Finance and Insurance,67244
Seattle,Metro,2002,Real Estate and Rental and Leasing,29389
Seattle,Metro,2002,"Professional, Scientific, and Technical Services",90381
Seattle,Metro,2002,Management of Companies and Enterprises,25931
Seattle,Metro,2002,"Administration & Support, Waste Management and Remediation",66035
Seattle,Metro,2002,Educational Services,113485
Seattle,Metro,2002,Health Care and Social Assistance,144254
Seattle,Metro,2002,"Arts, Entertainment, and Recreation",25212
Seattle,Metro,2002,Accommodation and Food Services,94064
Seattle,Metro,2002,Other Services (excluding Public Administration),55999
Seattle,Metro,2002,Public Administration,50812
Seattle,Core,2011,"Agriculture, Forestry, Fishing and Hunting",244
Seattle,Core,2011,"Mining, Quarrying, and Oil and Gas Extraction",40
Seattle,Core,2011,Utilities,2842
Seattle,Core,2011,Construction,7005
Seattle,Core,2011,Manufacturing,10022
Seattle,Core,2011,Wholesale Trade,12868
Seattle,Core,2011,Retail Trade,20947
Seattle,Core,2011,Transportation and Warehousing,14166
Seattle,Core,2011,Information,15254
Seattle,Core,2011,Finance and Insurance,19912
Seattle,Core,2011,Real Estate and Rental and Leasing,7496
Seattle,Core,2011,"Professional, Scientific, and Technical Services",45930
Seattle,Core,2011,Management of Companies and Enterprises,9064
Seattle,Core,2011,"Administration & Support, Waste Management and Remediation",15526
Seattle,Core,2011,Educational Services,14791
Seattle,Core,2011,Health Care and Social Assistance,40498
Seattle,Core,2011,"Arts, Entertainment, and Recreation",5830
Seattle,Core,2011,Accommodation and Food Services,22391
Seattle,Core,2011,Other Services (excluding Public Administration),15015
Seattle,Core,2011,Public Administration,21648
Seattle,Core,2010,"Agriculture, Forestry, Fishing and Hunting",642
Seattle,Core,2010,"Mining, Quarrying, and Oil and Gas Extraction",36
Seattle,Core,2010,Utilities,2905
Seattle,Core,2010,Construction,7303
Seattle,Core,2010,Manufacturing,9117
Seattle,Core,2010,Wholesale Trade,13267
Seattle,Core,2010,Retail Trade,19187
Seattle,Core,2010,Transportation and Warehousing,14553
Seattle,Core,2010,Information,13183
Seattle,Core,2010,Finance and Insurance,19149
Seattle,Core,2010,Real Estate and Rental and Leasing,7626
Seattle,Core,2010,"Professional, Scientific, and Technical Services",45111
Seattle,Core,2010,Management of Companies and Enterprises,10646
Seattle,Core,2010,"Administration & Support, Waste Management and Remediation",15596
Seattle,Core,2010,Educational Services,14346
Seattle,Core,2010,Health Care and Social Assistance,38289
Seattle,Core,2010,"Arts, Entertainment, and Recreation",4870
Seattle,Core,2010,Accommodation and Food Services,21497
Seattle,Core,2010,Other Services (excluding Public Administration),14445
Seattle,Core,2010,Public Administration,23217
Seattle,Core,2009,"Agriculture, Forestry, Fishing and Hunting",633
Seattle,Core,2009,"Mining, Quarrying, and Oil and Gas Extraction",44
Seattle,Core,2009,Utilities,2886
Seattle,Core,2009,Construction,9470
Seattle,Core,2009,Manufacturing,9946
Seattle,Core,2009,Wholesale Trade,13718
Seattle,Core,2009,Retail Trade,20234
Seattle,Core,2009,Transportation and Warehousing,14393
Seattle,Core,2009,Information,13594
Seattle,Core,2009,Finance and Insurance,21455
Seattle,Core,2009,Real Estate and Rental and Leasing,7670
Seattle,Core,2009,"Professional, Scientific, and Technical Services",45020
Seattle,Core,2009,Management of Companies and Enterprises,11317
Seattle,Core,2009,"Administration & Support, Waste Management and Remediation",16031
Seattle,Core,2009,Educational Services,14326
Seattle,Core,2009,Health Care and Social Assistance,36981
Seattle,Core,2009,"Arts, Entertainment, and Recreation",4636
Seattle,Core,2009,Accommodation and Food Services,21231
Seattle,Core,2009,Other Services (excluding Public Administration),13771
Seattle,Core,2009,Public Administration,16371
Seattle,Core,2008,"Agriculture, Forestry, Fishing and Hunting",741
Seattle,Core,2008,"Mining, Quarrying, and Oil and Gas Extraction",39
Seattle,Core,2008,Utilities,2834
Seattle,Core,2008,Construction,11279
Seattle,Core,2008,Manufacturing,11043
Seattle,Core,2008,Wholesale Trade,15350
Seattle,Core,2008,Retail Trade,21037
Seattle,Core,2008,Transportation and Warehousing,14772
Seattle,Core,2008,Information,14069
Seattle,Core,2008,Finance and Insurance,22378
Seattle,Core,2008,Real Estate and Rental and Leasing,8817
Seattle,Core,2008,"Professional, Scientific, and Technical Services",48214
Seattle,Core,2008,Management of Companies and Enterprises,9885
Seattle,Core,2008,"Administration & Support, Waste Management and Remediation",17532
Seattle,Core,2008,Educational Services,13843
Seattle,Core,2008,Health Care and Social Assistance,34095
Seattle,Core,2008,"Arts, Entertainment, and Recreation",4874
Seattle,Core,2008,Accommodation and Food Services,22459
Seattle,Core,2008,Other Services (excluding Public Administration),13111
Seattle,Core,2008,Public Administration,15621
Seattle,Core,2007,"Agriculture, Forestry, Fishing and Hunting",742
Seattle,Core,2007,"Mining, Quarrying, and Oil and Gas Extraction",41
Seattle,Core,2007,Utilities,2752
Seattle,Core,2007,Construction,10306
Seattle,Core,2007,Manufacturing,11545
Seattle,Core,2007,Wholesale Trade,14895
Seattle,Core,2007,Retail Trade,20297
Seattle,Core,2007,Transportation and Warehousing,14806
Seattle,Core,2007,Information,14134
Seattle,Core,2007,Finance and Insurance,22643
Seattle,Core,2007,Real Estate and Rental and Leasing,8256
Seattle,Core,2007,"Professional, Scientific, and Technical Services",44814
Seattle,Core,2007,Management of Companies and Enterprises,9553
Seattle,Core,2007,"Administration & Support, Waste Management and Remediation",17638
Seattle,Core,2007,Educational Services,13672
Seattle,Core,2007,Health Care and Social Assistance,33257
Seattle,Core,2007,"Arts, Entertainment, and Recreation",4733
Seattle,Core,2007,Accommodation and Food Services,21470
Seattle,Core,2007,Other Services (excluding Public Administration),12683
Seattle,Core,2007,Public Administration,15217
Seattle,Core,2006,"Agriculture, Forestry, Fishing and Hunting",671
Seattle,Core,2006,"Mining, Quarrying, and Oil and Gas Extraction",37
Seattle,Core,2006,Utilities,2723
Seattle,Core,2006,Construction,9297
Seattle,Core,2006,Manufacturing,11325
Seattle,Core,2006,Wholesale Trade,14421
Seattle,Core,2006,Retail Trade,18362
Seattle,Core,2006,Transportation and Warehousing,13718
Seattle,Core,2006,Information,13629
Seattle,Core,2006,Finance and Insurance,23668
Seattle,Core,2006,Real Estate and Rental and Leasing,8390
Seattle,Core,2006,"Professional, Scientific, and Technical Services",41288
Seattle,Core,2006,Management of Companies and Enterprises,12051
Seattle,Core,2006,"Administration & Support, Waste Management and Remediation",16158
Seattle,Core,2006,Educational Services,12777
Seattle,Core,2006,Health Care and Social Assistance,33137
Seattle,Core,2006,"Arts, Entertainment, and Recreation",4477
Seattle,Core,2006,Accommodation and Food Services,20593
Seattle,Core,2006,Other Services (excluding Public Administration),12633
Seattle,Core,2006,Public Administration,15623
Seattle,Core,2005,"Agriculture, Forestry, Fishing and Hunting",733
Seattle,Core,2005,"Mining, Quarrying, and Oil and Gas Extraction",45
Seattle,Core,2005,Utilities,2665
Seattle,Core,2005,Construction,7978
Seattle,Core,2005,Manufacturing,11674
Seattle,Core,2005,Wholesale Trade,13856
Seattle,Core,2005,Retail Trade,18237
Seattle,Core,2005,Transportation and Warehousing,13766
Seattle,Core,2005,Information,13218
Seattle,Core,2005,Finance and Insurance,23133
Seattle,Core,2005,Real Estate and Rental and Leasing,7972
Seattle,Core,2005,"Professional, Scientific, and Technical Services",39047
Seattle,Core,2005,Management of Companies and Enterprises,11732
Seattle,Core,2005,"Administration & Support, Waste Management and Remediation",15940
Seattle,Core,2005,Educational Services,13597
Seattle,Core,2005,Health Care and Social Assistance,28828
Seattle,Core,2005,"Arts, Entertainment, and Recreation",4535
Seattle,Core,2005,Accommodation and Food Services,20161
Seattle,Core,2005,Other Services (excluding Public Administration),12995
Seattle,Core,2005,Public Administration,15721
Seattle,Core,2004,"Agriculture, Forestry, Fishing and Hunting",663
Seattle,Core,2004,"Mining, Quarrying, and Oil and Gas Extraction",31
Seattle,Core,2004,Utilities,2705
Seattle,Core,2004,Construction,7858
Seattle,Core,2004,Manufacturing,10713
Seattle,Core,2004,Wholesale Trade,13932
Seattle,Core,2004,Retail Trade,17134
Seattle,Core,2004,Transportation and Warehousing,15100
Seattle,Core,2004,Information,12430
Seattle,Core,2004,Finance and Insurance,23662
Seattle,Core,2004,Real Estate and Rental and Leasing,7644
Seattle,Core,2004,"Professional, Scientific, and Technical Services",35262
Seattle,Core,2004,Management of Companies and Enterprises,11043
Seattle,Core,2004,"Administration & Support, Waste Management and Remediation",14144
Seattle,Core,2004,Educational Services,13091
Seattle,Core,2004,Health Care and Social Assistance,33026
Seattle,Core,2004,"Arts, Entertainment, and Recreation",4615
Seattle,Core,2004,Accommodation and Food Services,19918
Seattle,Core,2004,Other Services (excluding Public Administration),13534
Seattle,Core,2004,Public Administration,15712
Seattle,Core,2003,"Agriculture, Forestry, Fishing and Hunting",619
Seattle,Core,2003,"Mining, Quarrying, and Oil and Gas Extraction",42
Seattle,Core,2003,Utilities,2735
Seattle,Core,2003,Construction,8024
Seattle,Core,2003,Manufacturing,11245
Seattle,Core,2003,Wholesale Trade,14531
Seattle,Core,2003,Retail Trade,16888
Seattle,Core,2003,Transportation and Warehousing,16968
Seattle,Core,2003,Information,13361
Seattle,Core,2003,Finance and Insurance,24603
Seattle,Core,2003,Real Estate and Rental and Leasing,7893
Seattle,Core,2003,"Professional, Scientific, and Technical Services",36118
Seattle,Core,2003,Management of Companies and Enterprises,10297
Seattle,Core,2003,"Administration & Support, Waste Management and Remediation",14090
Seattle,Core,2003,Educational Services,13286
Seattle,Core,2003,Health Care and Social Assistance,33432
Seattle,Core,2003,"Arts, Entertainment, and Recreation",4053
Seattle,Core,2003,Accommodation and Food Services,19518
Seattle,Core,2003,Other Services (excluding Public Administration),15085
Seattle,Core,2003,Public Administration,15908
Seattle,Core,2002,"Agriculture, Forestry, Fishing and Hunting",627
Seattle,Core,2002,"Mining, Quarrying, and Oil and Gas Extraction",36
Seattle,Core,2002,Utilities,2834
Seattle,Core,2002,Construction,8824
Seattle,Core,2002,Manufacturing,13316
Seattle,Core,2002,Wholesale Trade,14283
Seattle,Core,2002,Retail Trade,17538
Seattle,Core,2002,Transportation and Warehousing,17038
